review_id,cluster_k2,Sentiment,region,dist_to_own_centroid,margin,n_words
bn_2473,0,2,B_uniform,0.63714695,0.084123075,11
bn_2474,1,2,B_uniform,0.7102427,0.011595964,8
bn_2475,0,2,B_uniform,0.6963845,0.10204142,6
bn_2476,1,2,B_uniform,0.5991466,0.08424997,10
bn_2477,1,2,B_uniform,0.6650425,0.09154153,7
bn_2478,0,2,B_uniform,0.62012774,0.08055943,9
bn_2479,0,2,B_uniform,0.67381793,0.07431227,8
bn_2480,0,2,B_uniform,0.6633345,0.07580179,6
bn_2481,0,2,B_uniform,0.70918083,0.06563902,5
bn_2482,1,2,B_uniform,0.63407874,0.08722615,8
bn_2483,1,2,B_uniform,0.6639606,0.033714473,9
bn_2484,0,2,B_uniform,0.79305047,0.011037767,9
bn_2485,1,2,B_uniform,0.67868614,0.071787894,8
bn_2486,1,2,B_uniform,0.6869279,0.029116452,9
bn_2487,1,2,B_uniform,0.64438623,0.07203275,9
bn_2488,1,2,B_uniform,0.6305012,0.08596313,11
bn_2489,1,2,B_uniform,0.66432834,0.09794563,7
bn_2490,0,2,B_uniform,0.7270279,0.060146213,7
bn_2491,0,2,B_uniform,0.75092506,0.05315107,6
bn_2492,1,2,B_uniform,0.7216113,0.07936907,8
bn_2493,1,2,B_uniform,0.59892976,0.08743626,9
bn_2494,0,2,B_uniform,0.72908515,0.037401795,7
bn_2495,1,2,B_uniform,0.6009331,0.09889549,9
bn_2496,1,2,B_uniform,0.5853974,0.05591476,10
bn_2497,0,2,B_uniform,0.6992175,0.092663586,7
bn_2498,1,2,B_uniform,0.62429744,0.02774936,10
bn_2499,1,2,B_uniform,0.71115816,0.020065665,10
bn_2500,1,2,B_uniform,0.6510918,0.08563894,9
bn_2501,1,2,B_uniform,0.6651805,0.032649457,8
bn_2502,0,2,B_uniform,0.78551704,0.0146096945,7
bn_2503,0,2,B_uniform,0.84518254,0.027050734,5
bn_2504,1,2,B_uniform,0.67966104,0.05114758,7
bn_2505,0,2,B_uniform,0.6686926,0.054667532,8
bn_2506,0,2,B_uniform,0.6904308,0.06317896,10
bn_2507,1,2,B_uniform,0.6456157,0.07024866,8
bn_2508,1,2,B_uniform,0.6980545,0.05448109,4
bn_2509,1,2,B_uniform,0.7219186,0.08247203,12
bn_2510,0,2,B_uniform,0.77592623,0.03853792,7
bn_2511,1,2,B_uniform,0.69982976,0.07223952,9
bn_2512,1,2,B_uniform,0.62927324,0.039016366,7
bn_2513,0,2,B_uniform,0.6495166,0.07880616,8
bn_2514,1,2,B_uniform,0.7181938,0.06520009,6
bn_2515,1,2,B_uniform,0.6487565,0.084777,8
bn_2516,1,2,B_uniform,0.7100163,0.08929747,11
bn_2517,1,2,B_uniform,0.67040753,0.06490773,8
bn_2518,1,2,B_uniform,0.694061,0.020560622,8
bn_2519,1,2,B_uniform,0.63791776,0.112932384,5
bn_2520,1,2,B_uniform,0.6922651,0.08556259,8
bn_2521,1,2,B_uniform,0.68588567,0.024569273,7
bn_2522,0,2,B_uniform,0.71951467,0.09069753,6
bn_2523,1,2,B_uniform,0.649783,0.06949139,8
bn_2524,1,2,B_uniform,0.6749306,0.07758987,8
bn_2525,1,2,B_uniform,0.7089726,0.09908962,9
bn_2526,0,2,B_uniform,0.73214316,0.006074786,9
bn_2527,0,2,B_uniform,0.64304733,0.06474823,8
bn_2528,1,2,B_uniform,0.69250816,0.07724303,6
bn_2529,0,2,B_uniform,0.7010446,0.044198155,8
bn_2530,0,2,B_uniform,0.79649013,0.03648293,7
bn_2531,1,2,B_uniform,0.6196879,0.10862762,7
bn_2532,0,2,B_uniform,0.7500366,0.0891009,7
bn_2533,1,2,B_uniform,0.72696227,0.06743884,7
bn_2534,1,2,B_uniform,0.64544356,0.087784946,7
bn_2535,1,2,B_uniform,0.6968085,0.03211403,7
bn_2536,1,2,B_uniform,0.58211356,0.07090241,7
bn_2537,1,2,B_uniform,0.64777565,0.06466609,6
bn_2538,0,2,B_uniform,0.804584,0.066408575,5
bn_2539,1,2,B_uniform,0.7617562,0.09238219,9
bn_2540,0,2,B_uniform,0.77283114,0.0055044293,6
bn_2541,1,2,B_uniform,0.63282305,0.10230899,8
bn_2542,1,2,B_uniform,0.6383471,0.09322959,6
bn_2543,1,2,B_uniform,0.6922308,0.046040416,8
bn_2544,1,2,B_uniform,0.66293997,0.07865214,6
bn_2545,1,2,B_uniform,0.69199127,0.07061732,7
bn_2546,1,2,B_uniform,0.6655123,0.010979533,16
bn_2547,1,2,B_uniform,0.6977099,0.051977932,8
bn_2548,0,2,B_uniform,0.72018796,0.015652716,12
bn_2549,1,2,B_uniform,0.59691215,0.0064420104,8
bn_2550,0,2,B_uniform,0.89490443,0.0085347295,6
bn_2551,1,2,B_uniform,0.65580475,0.063277245,8
bn_2552,1,2,B_uniform,0.70966285,0.0604769,8
bn_2553,1,2,B_uniform,0.6426861,0.07832217,6
bn_2554,0,2,B_uniform,0.7165341,0.031356752,9
bn_2555,1,2,B_uniform,0.6470265,0.03834486,7
bn_2556,1,2,B_uniform,0.7293339,0.07229835,6
bn_2557,1,2,B_uniform,0.64124215,0.098008454,6
bn_2558,1,2,B_uniform,0.62252986,0.122994244,4
bn_2559,1,2,B_uniform,0.69455504,0.08602655,8
bn_2560,1,2,B_uniform,0.60878307,0.07062757,8
bn_2561,0,2,B_uniform,0.75894606,0.035164297,10
bn_2562,1,2,B_uniform,0.62498295,0.04250765,10
bn_2563,0,2,B_uniform,0.65372795,0.044787884,9
bn_2564,1,2,B_uniform,0.5794131,0.102885425,8
bn_2565,1,2,B_uniform,0.72902507,0.050798833,6
bn_2566,0,2,B_uniform,0.72478753,0.04700303,10
bn_2567,1,2,B_uniform,0.599902,0.09305245,11
bn_2568,1,2,B_uniform,0.6218852,0.05020511,10
bn_2569,0,2,B_uniform,0.75685734,0.03423065,10
bn_2570,0,2,B_uniform,0.712751,0.036539793,12
bn_2571,1,2,B_uniform,0.745729,0.061919093,9
bn_2572,1,2,B_uniform,0.64122057,0.09052688,10
bn_2573,1,2,B_uniform,0.6214171,0.061758876,7
bn_2574,0,2,B_uniform,0.7316522,0.04937905,10
bn_2575,1,2,B_uniform,0.6888197,0.050668776,8
bn_2576,0,2,B_uniform,0.6611756,0.095398545,10
bn_2577,0,2,B_uniform,0.6572657,0.09984857,9
bn_2578,1,2,B_uniform,0.6956891,0.06495494,9
bn_2579,1,2,B_uniform,0.6804761,0.05835128,9
bn_2580,0,2,B_uniform,0.7392036,0.058817804,8
bn_2581,1,2,B_uniform,0.63964367,0.07220459,9
bn_2582,1,2,B_uniform,0.700466,0.01011467,10
bn_2583,1,2,B_uniform,0.68611044,0.045960784,10
bn_2584,1,2,B_uniform,0.6056762,0.06545651,8
bn_2585,1,2,B_uniform,0.6452893,0.08675778,10
bn_2586,0,2,B_uniform,0.6255755,0.013367295,10
bn_2587,1,2,B_uniform,0.64062107,0.100637734,10
bn_2588,1,2,B_uniform,0.629248,0.030810893,9
bn_2589,1,2,B_uniform,0.73271346,0.05247146,14
bn_2590,0,2,B_uniform,0.73137945,0.059458673,10
bn_2591,1,2,B_uniform,0.673106,0.0718171,6
bn_2592,1,2,B_uniform,0.66673005,0.053037763,11
bn_2593,1,2,B_uniform,0.7881553,0.002836883,8
bn_2594,1,2,B_uniform,0.60379094,0.058036983,11
bn_2595,0,2,B_uniform,0.7571465,0.029502451,10
bn_2596,0,2,B_uniform,0.7443668,0.040720403,10
bn_2597,1,2,B_uniform,0.6115106,0.08381122,9
bn_2598,1,2,B_uniform,0.71807945,0.08505702,10
bn_2599,0,2,B_uniform,0.7607414,0.048172653,9
bn_2600,1,2,B_uniform,0.60642904,0.059065282,11
bn_2601,1,2,B_uniform,0.68146944,0.07569587,8
bn_2602,0,2,B_uniform,0.6819253,0.04158622,10
bn_2603,1,2,B_uniform,0.6277468,0.041431606,8
bn_2604,1,2,B_uniform,0.660885,0.023306727,10
bn_2605,1,2,B_uniform,0.6362754,0.039488375,11
bn_2606,1,2,B_uniform,0.6432984,0.117681324,9
bn_2607,0,2,B_uniform,0.6440471,0.05099541,9
bn_2608,1,2,B_uniform,0.6868111,0.07623494,9
bn_2610,0,2,B_uniform,0.80538905,0.051122546,8
bn_2611,1,2,B_uniform,0.63619804,0.04667306,9
bn_2612,0,2,B_uniform,0.668613,0.09467131,7
bn_2613,1,2,B_uniform,0.68007165,0.009022415,6
bn_2614,1,2,B_uniform,0.6683165,0.059951544,9
bn_2615,0,2,B_uniform,0.6962194,0.06699973,9
bn_2616,1,2,B_uniform,0.58839,0.04983467,10
bn_2617,1,2,B_uniform,0.65607125,0.05066669,7
bn_2618,1,2,B_uniform,0.7163358,0.060635686,8
bn_2619,1,2,B_uniform,0.6467607,0.02864629,8
bn_2620,0,2,B_uniform,0.79811996,0.024530232,11
bn_2621,1,2,B_uniform,0.59815645,0.07945937,7
bn_2622,1,2,B_uniform,0.6566664,0.062966466,10
bn_2623,1,2,B_uniform,0.65166736,0.078439236,6
bn_2624,1,2,B_uniform,0.6097999,0.009105027,8
bn_2625,0,2,B_uniform,0.7305532,0.023620069,8
bn_2626,1,2,B_uniform,0.70153344,0.07859367,10
bn_2628,1,2,B_uniform,0.7136542,0.05281681,10
bn_2629,0,2,B_uniform,0.77132356,0.023658872,7
bn_2630,1,2,B_uniform,0.60480905,0.09180951,5
bn_2631,1,2,B_uniform,0.68102926,0.070794165,8
bn_2632,0,2,B_uniform,0.73850995,0.11043346,8
bn_2633,1,2,B_uniform,0.6299484,0.06588185,7
bn_2634,1,2,B_uniform,0.60857505,0.058065534,8
bn_2635,1,2,B_uniform,0.6654345,0.012068927,8
bn_2636,0,2,B_uniform,0.67534614,0.07700235,10
bn_2637,0,2,B_uniform,0.7850123,0.08934975,6
bn_2638,1,2,B_uniform,0.6144619,0.07251239,8
bn_2639,1,2,B_uniform,0.6858908,0.07324922,8
bn_2640,0,2,B_uniform,0.7506749,0.036232173,9
bn_2641,1,2,B_uniform,0.6449927,0.053978622,7
bn_2642,1,2,B_uniform,0.630136,0.10000378,9
bn_2643,1,2,B_uniform,0.62026405,0.076598465,5
bn_2644,1,2,B_uniform,0.6399121,0.029411912,8
bn_2645,0,2,B_uniform,0.73654497,0.03575903,9
bn_2646,1,2,B_uniform,0.6572653,0.053765655,8
bn_2647,0,2,B_uniform,0.8244845,0.040787637,6
bn_2648,1,2,B_uniform,0.76163805,0.03874427,6
bn_2649,1,2,B_uniform,0.63876975,0.10382122,6
bn_2650,1,2,B_uniform,0.6307725,0.11047971,10
bn_2651,1,2,B_uniform,0.6970309,0.08037639,7
bn_2652,0,2,B_uniform,0.74159825,0.06875342,7
bn_2653,1,2,B_uniform,0.6827074,0.07958001,7
bn_2654,0,2,B_uniform,0.6977668,0.06374776,8
bn_2655,1,2,B_uniform,0.63150656,0.05530262,7
bn_2656,1,2,B_uniform,0.69501746,0.07148582,8
bn_2657,1,2,B_uniform,0.6702414,0.0481627,8
bn_2658,0,2,B_uniform,0.7498329,0.11327475,7
bn_2659,1,2,B_uniform,0.7538125,0.043325126,8
bn_2660,1,2,B_uniform,0.6762365,0.05546552,8
bn_2662,0,2,B_uniform,0.7058509,0.0783602,6
bn_2663,1,2,B_uniform,0.7456185,0.07250661,11
bn_2664,1,2,B_uniform,0.6117901,0.10962689,8
bn_2665,1,2,B_uniform,0.6857798,0.053310513,14
bn_2666,0,2,B_uniform,0.63481194,0.0021150112,9
bn_2667,1,2,B_uniform,0.63978523,0.05682075,7
bn_2668,0,2,B_uniform,0.73029274,0.02701497,10
bn_2669,0,2,B_uniform,0.7688236,0.06058806,7
bn_2670,1,2,B_uniform,0.65767884,0.07509321,10
bn_2671,1,2,B_uniform,0.5989882,0.050221622,8
bn_2672,0,2,B_uniform,0.67964685,0.06592363,8
bn_2673,0,2,B_uniform,0.7782981,0.06581706,8
bn_2674,0,2,B_uniform,0.6959619,0.0029906034,10
bn_2675,1,2,B_uniform,0.68848914,0.09382212,9
bn_2676,1,2,B_uniform,0.61993355,0.09462291,9
bn_2677,0,2,B_uniform,0.7253761,0.06967503,8
bn_2678,0,2,B_uniform,0.67636573,0.038608015,8
bn_2679,1,2,B_uniform,0.6721512,0.06702632,5
bn_2680,1,2,B_uniform,0.5842816,0.06335086,8
bn_2681,1,2,B_uniform,0.6646738,0.022940159,5
bn_2682,0,2,B_uniform,0.7268463,0.10136461,7
bn_2683,0,2,B_uniform,0.76284593,0.08071607,5
bn_2684,1,2,B_uniform,0.6429459,0.0474748,7
bn_2685,1,2,B_uniform,0.5655576,0.09265429,7
bn_2686,1,2,B_uniform,0.69166446,0.07182187,8
bn_2687,1,2,B_uniform,0.62332326,0.07738185,6
bn_2688,0,2,B_uniform,0.6756405,0.060376465,11
bn_2689,0,2,B_uniform,0.7156296,0.09297496,7
bn_2691,1,2,B_uniform,0.7156586,0.071834445,10
bn_2692,0,2,B_uniform,0.75800323,0.037923217,11
bn_2693,1,2,B_uniform,0.6306174,0.06593025,8
bn_2694,0,2,B_uniform,0.675643,0.018164039,9
bn_2695,1,2,B_uniform,0.61782,0.0058392882,11
bn_2696,0,2,B_uniform,0.67443955,0.023051977,9
bn_2697,1,2,B_uniform,0.67968553,0.10015726,9
bn_2698,0,2,B_uniform,0.7672465,0.026150048,11
bn_2699,1,2,B_uniform,0.6372625,0.058226645,8
bn_2700,0,2,B_uniform,0.6935628,0.0368914,8
bn_2701,1,2,B_uniform,0.70235413,0.08265209,10
bn_2702,0,2,B_uniform,0.6994382,0.036797762,8
bn_2703,0,2,B_uniform,0.7152571,0.079331994,9
bn_2704,1,2,B_uniform,0.6757105,0.040266156,7
bn_2705,1,2,B_uniform,0.6267322,0.09187275,7
bn_2706,1,2,B_uniform,0.6551065,0.10712582,6
bn_2707,1,2,B_uniform,0.6745616,0.06636119,10
bn_2708,0,2,B_uniform,0.8518681,0.0605011,9
bn_2709,0,2,B_uniform,0.6726198,0.053599477,8
bn_2711,1,2,B_uniform,0.5997059,0.079117954,9
bn_2712,0,2,B_uniform,0.6715787,0.04716724,11
bn_2713,1,2,B_uniform,0.665104,0.07601458,6
bn_2714,1,2,B_uniform,0.6659427,0.07035309,8
bn_2715,1,2,B_uniform,0.6575651,0.06626207,8
bn_2716,1,2,B_uniform,0.66771847,0.07099903,7
bn_2717,0,2,B_uniform,0.8720262,0.03373164,6
bn_2718,1,2,B_uniform,0.61759436,0.067649186,11
bn_2719,1,2,B_uniform,0.5809298,0.046573162,8
bn_2720,0,2,B_uniform,0.6880126,0.052597284,9
bn_2721,0,2,B_uniform,0.7785328,0.022260904,8
bn_2722,0,2,B_uniform,0.7565733,0.011167169,8
bn_2724,1,2,B_uniform,0.7221334,0.08629787,9
bn_2725,1,2,B_uniform,0.66144764,0.043682575,9
bn_2726,1,2,B_uniform,0.6855409,0.03419614,10
bn_2727,1,2,B_uniform,0.6545832,0.07376385,9
bn_2728,0,2,B_uniform,0.80076575,0.042600274,8
bn_2729,1,2,B_uniform,0.68903446,0.08738363,8
bn_2730,0,2,B_uniform,0.7240751,0.017741561,10
bn_2731,1,2,B_uniform,0.5996537,0.06871009,5
bn_2732,0,2,B_uniform,0.74859506,0.018577874,7
bn_2733,0,2,B_uniform,0.6717869,0.120764494,5
bn_2734,0,2,B_uniform,0.7743132,0.018467367,7
bn_2735,1,2,B_uniform,0.6656801,0.060641527,9
bn_2736,1,2,B_uniform,0.6806032,0.09270364,9
bn_2737,0,2,B_uniform,0.7142286,0.050628304,7
bn_2738,0,2,B_uniform,0.7328214,0.004662156,10
bn_2739,1,2,B_uniform,0.6084091,0.07546276,11
bn_2740,0,2,B_uniform,0.6617172,0.07775098,7
bn_2741,1,2,B_uniform,0.6890318,0.08162874,8
bn_2742,1,2,B_uniform,0.6589216,0.06873226,7
bn_2743,1,2,B_uniform,0.6349265,0.04902053,6
bn_2744,1,2,B_uniform,0.6538312,0.09205693,10
bn_2745,1,2,B_uniform,0.64686185,0.0696612,6
bn_2746,1,2,B_uniform,0.67599076,0.05288428,9
bn_2747,0,2,B_uniform,0.6584151,0.06823915,8
bn_2748,1,2,B_uniform,0.6703855,0.08170903,6
bn_2749,1,2,B_uniform,0.62236774,0.09656501,5
bn_2750,0,2,B_uniform,0.7573736,0.047023952,10
bn_2751,1,2,B_uniform,0.67612475,0.111525655,8
bn_2752,0,2,B_uniform,0.8470644,0.023796141,9
bn_2753,1,2,B_uniform,0.6511527,0.09275097,5
bn_2754,1,2,B_uniform,0.7309758,0.08980304,9
bn_2755,1,2,B_uniform,0.64915854,0.06386906,8
bn_2756,0,2,B_uniform,0.7242817,0.023609579,9
bn_2757,1,2,B_uniform,0.6075784,0.06904614,9
bn_2758,1,2,B_uniform,0.64484155,0.003189385,9
bn_2759,1,2,B_uniform,0.6510161,0.08105886,7
bn_2760,0,2,B_uniform,0.7625452,0.06072539,7
bn_2761,1,2,B_uniform,0.6425212,0.11753994,4
bn_2762,1,2,B_uniform,0.70037663,0.072194815,10
bn_2763,0,2,B_uniform,0.7280063,0.058796942,6
bn_2764,1,2,B_uniform,0.7138724,0.054656386,10
bn_2765,1,2,B_uniform,0.62669635,0.025536358,8
bn_2766,0,2,B_uniform,0.6933565,0.08568394,6
bn_2767,1,2,B_uniform,0.7881398,0.017144263,9
bn_2768,1,2,B_uniform,0.67687994,0.09893745,6
bn_2769,1,2,B_uniform,0.65565574,0.071480095,9
bn_2770,1,2,B_uniform,0.7077989,0.086799085,8
bn_2771,1,2,B_uniform,0.6454609,0.09073746,11
bn_2772,1,2,B_uniform,0.6617573,0.09530884,4
bn_2774,1,2,B_uniform,0.6227227,0.056610465,9
bn_2776,1,2,B_uniform,0.6964233,0.080162466,7
bn_2777,1,2,B_uniform,0.64545304,0.023869812,10
bn_2778,0,2,B_uniform,0.7728783,0.012415111,7
bn_2779,0,2,B_uniform,0.7782493,0.07611972,8
bn_2780,0,2,B_uniform,0.730296,0.066682935,6
bn_2781,1,2,B_uniform,0.689527,0.1071915,6
bn_2782,1,2,B_uniform,0.64314765,0.102594435,7
bn_2784,0,2,B_uniform,0.7067077,0.06662673,8
bn_2785,0,2,B_uniform,0.64322615,0.09213269,8
bn_2786,0,2,B_uniform,0.7824423,0.03875518,8
bn_2787,0,2,B_uniform,0.84313893,0.0367921,6
bn_2788,1,2,B_uniform,0.65739787,0.05703664,8
bn_2789,1,2,B_uniform,0.6179198,0.089075506,8
bn_2790,1,2,B_uniform,0.6723671,0.08808482,9
bn_2791,1,2,B_uniform,0.8340828,0.026840031,6
bn_2792,1,2,B_uniform,0.66078115,0.11643988,4
bn_2793,1,2,B_uniform,0.6659961,0.06904155,5
bn_2794,0,2,B_uniform,0.83284074,0.0816614,7
bn_2795,0,2,B_uniform,0.8396659,0.051568985,8
bn_2796,1,2,B_uniform,0.6508365,0.034632564,4
bn_2797,0,2,B_uniform,0.7380922,0.025820255,9
bn_2798,1,2,B_uniform,0.7658904,0.11408204,9
bn_2799,0,2,B_uniform,0.8877793,0.07941848,5
bn_2800,1,2,B_uniform,0.6447819,0.09007615,8
bn_2801,1,2,B_uniform,0.6964196,0.06241584,7
bn_2803,0,2,B_uniform,0.7483831,0.08121437,6
bn_2804,1,2,B_uniform,0.7304475,0.059440494,16
bn_2805,1,2,B_uniform,0.68426585,0.053005934,8
bn_2806,0,2,B_uniform,0.6405916,0.07388079,13
bn_2807,1,2,B_uniform,0.6599609,0.07270229,6
bn_2808,1,2,B_uniform,0.6236351,0.059626818,9
bn_2809,0,2,B_uniform,0.6913688,0.082615316,5
bn_2810,1,2,B_uniform,0.62479407,0.062043965,11
bn_2811,0,2,B_uniform,0.7643984,0.045240045,9
bn_2812,0,2,B_uniform,0.77317506,0.058174193,12
bn_2813,1,2,B_uniform,0.70855063,0.1003862,8
bn_2814,1,2,B_uniform,0.61979836,0.08324599,12
bn_2815,1,2,B_uniform,0.73981315,0.019729972,6
bn_2816,1,2,B_uniform,0.732025,0.05306542,9
bn_2817,1,2,B_uniform,0.61682624,0.07786697,9
bn_2818,1,2,B_uniform,0.6725993,0.066880524,9
bn_2819,1,2,B_uniform,0.7698514,0.0024532676,6
bn_2820,1,2,B_uniform,0.6026553,0.07226831,7
bn_2821,1,2,B_uniform,0.63210595,0.06751287,8
bn_2822,1,2,B_uniform,0.65214986,0.043430686,9
bn_2823,0,2,B_uniform,0.71700805,0.041034102,8
bn_2824,1,2,B_uniform,0.6410267,0.04899192,11
bn_2825,1,2,B_uniform,0.5985467,0.06781644,8
bn_2826,1,2,B_uniform,0.6378367,0.06996679,8
bn_2827,0,2,B_uniform,0.819023,0.019741476,7
bn_2829,0,2,B_uniform,0.7348484,0.046198726,7
bn_2830,0,2,B_uniform,0.8609031,0.054082572,8
bn_2831,1,2,B_uniform,0.69380814,0.10647291,7
bn_2832,1,2,B_uniform,0.61947614,0.08372831,9
bn_2833,1,2,B_uniform,0.69394004,0.074881315,9
bn_2834,1,2,B_uniform,0.650319,0.053444028,8
bn_2835,0,2,B_uniform,0.6898515,0.0426777,8
bn_2836,1,2,B_uniform,0.6025505,0.05073887,8
bn_2837,1,2,B_uniform,0.66740173,0.10863435,4
bn_2838,1,2,B_uniform,0.61860704,0.03901583,7
bn_2839,0,2,B_uniform,0.6659341,0.09830767,6
bn_2840,1,2,B_uniform,0.61779964,0.03436643,8
bn_2841,1,2,B_uniform,0.6191295,0.09030652,8
bn_2842,1,2,B_uniform,0.6100472,0.09720814,7
bn_2843,0,2,B_uniform,0.80877966,0.029966831,9
bn_2844,1,2,B_uniform,0.6821195,0.09056729,9
bn_2845,1,2,B_uniform,0.646212,0.06383753,9
bn_2846,1,2,B_uniform,0.67754334,0.022755802,11
bn_2847,1,2,B_uniform,0.6795351,0.07242036,5
bn_2848,1,2,B_uniform,0.6834251,0.08572465,8
bn_2849,1,2,B_uniform,0.6443638,0.06085992,8
bn_2850,1,2,B_uniform,0.61701024,0.07574445,9
bn_2851,0,2,B_uniform,0.7521323,0.043461204,6
bn_2852,1,2,B_uniform,0.70877403,0.056006372,11
bn_2853,0,2,B_uniform,0.7946283,0.038493156,8
bn_2854,1,2,B_uniform,0.64551276,0.066655636,9
bn_2855,0,2,B_uniform,0.7819836,0.038009167,7
bn_2856,1,2,B_uniform,0.6828991,0.118439615,3
bn_2857,1,2,B_uniform,0.6525517,0.074156165,4
bn_2858,1,2,B_uniform,0.67072123,0.02836883,9
bn_2859,0,2,B_uniform,0.74111855,0.084882855,4
bn_2860,1,2,B_uniform,0.62298906,0.1006735,9
bn_2861,1,2,B_uniform,0.82567716,0.008290589,7
bn_2862,1,2,B_uniform,0.7096646,0.05442953,9
bn_2863,1,2,B_uniform,0.63466656,0.12872452,6
bn_2864,1,2,B_uniform,0.7133097,0.12916052,6
bn_2865,1,2,B_uniform,0.6128796,0.06484592,6
bn_2866,1,2,B_uniform,0.73520267,0.06315929,16
bn_2867,0,2,B_uniform,0.64368176,0.041285574,8
bn_2868,1,2,B_uniform,0.6558935,0.06000775,10
bn_2869,1,2,B_uniform,0.5748957,0.13118589,8
bn_2870,1,2,B_uniform,0.68150234,0.09196645,6
bn_2871,1,2,B_uniform,0.72971773,0.09318423,8
bn_2873,1,2,B_uniform,0.6721021,0.05530268,6
bn_2874,1,2,B_uniform,0.6193645,0.06672305,9
bn_2875,0,2,B_uniform,0.8102384,0.034436762,6
bn_2876,1,2,B_uniform,0.63131535,0.10260582,9
bn_2877,0,2,B_uniform,0.67015594,0.061440945,8
bn_2878,1,2,B_uniform,0.6765018,0.08523464,11
bn_2879,0,2,B_uniform,0.7874203,0.03708756,7
bn_2880,1,2,B_uniform,0.66287374,0.078754604,7
bn_2881,1,2,B_uniform,0.6903901,0.04237652,6
bn_2882,0,2,B_uniform,0.63989747,0.014490604,23
bn_2883,0,2,B_uniform,0.8525025,0.010371089,4
bn_2884,0,2,B_uniform,0.7460049,0.029213548,19
bn_2885,1,2,B_uniform,0.7553357,0.07154316,4
bn_2886,0,2,B_uniform,0.7190172,0.016240716,18
bn_2887,1,2,B_uniform,0.6739315,0.05717486,8
bn_2888,1,2,B_uniform,0.66640675,0.043531,20
bn_2889,1,2,B_uniform,0.6869472,0.06447762,7
bn_2890,0,2,B_uniform,0.6880223,0.033305526,21
bn_2891,0,2,B_uniform,0.73775584,0.030848205,6
bn_2892,1,2,B_uniform,0.78842926,0.055363238,14
bn_2893,0,2,B_uniform,0.8071367,0.04337609,6
bn_2894,1,2,B_uniform,0.70581394,0.00996995,18
bn_2895,1,2,B_uniform,0.64392585,0.024608493,6
bn_2896,1,2,B_uniform,0.6601185,0.023236454,16
bn_2897,1,2,B_uniform,0.68568057,0.1121639,6
bn_2898,0,2,B_uniform,0.7256259,0.064374685,16
bn_2899,0,2,B_uniform,0.73986334,0.007873893,5
bn_2900,1,2,B_uniform,0.60595113,0.031249046,7
bn_2901,1,2,B_uniform,0.7316453,0.06776357,4
bn_2902,1,2,B_uniform,0.700163,0.023252249,9
bn_2903,1,2,B_uniform,0.81773734,0.009574115,6
bn_2904,1,2,B_uniform,0.6614249,0.03889799,10
bn_2905,1,2,B_uniform,0.612002,0.089158,5
bn_2906,1,2,B_uniform,0.59934485,0.07995093,10
bn_2907,0,2,B_uniform,0.7298548,0.03736174,9
bn_2908,1,2,B_uniform,0.6725723,0.064593375,11
bn_2909,0,2,B_uniform,0.7131689,0.07628679,6
bn_2910,1,2,B_uniform,0.64824903,0.08719444,9
bn_2912,1,2,B_uniform,0.6485773,0.07864654,8
bn_2913,0,2,B_uniform,0.79400647,0.008054614,7
bn_2914,1,2,B_uniform,0.69321173,0.1091643,12
bn_2915,1,2,B_uniform,0.7404239,0.06328493,5
bn_2916,1,2,B_uniform,0.59602684,0.06300789,10
bn_2917,0,2,B_uniform,0.82036644,0.032960773,5
bn_2918,1,2,B_uniform,0.66879284,0.05478376,6
bn_2919,1,2,B_uniform,0.6907181,0.03752029,6
bn_2920,1,2,B_uniform,0.7072345,0.07885879,14
bn_2921,0,2,B_uniform,0.7140619,0.057034135,5
bn_2922,1,2,B_uniform,0.7638212,0.09017378,12
bn_2923,1,2,B_uniform,0.7176151,0.07847905,12
bn_2924,1,2,B_uniform,0.68351144,0.036894083,9
bn_2925,1,2,B_uniform,0.61883944,0.05733347,9
bn_2926,1,2,B_uniform,0.6227316,0.06001705,10
bn_2927,0,2,B_uniform,0.6908711,0.078566134,7
bn_2928,0,2,B_uniform,0.69395757,0.05859381,9
bn_2929,1,2,B_uniform,0.72556514,0.073982835,5
bn_2930,1,2,B_uniform,0.69349706,0.052218616,9
bn_2931,1,2,B_uniform,0.6126316,0.12309432,5
bn_2932,1,2,B_uniform,0.7322765,0.0767467,14
bn_2933,0,2,B_uniform,0.7561834,0.050531268,4
bn_2934,1,2,B_uniform,0.67378676,0.088677526,12
bn_2935,0,2,B_uniform,0.67902195,0.1059764,6
bn_2936,1,2,B_uniform,0.6989915,0.09535712,11
bn_2937,1,2,B_uniform,0.7276082,0.10369539,6
bn_2938,1,2,B_uniform,0.6152579,0.09253657,10
bn_2939,1,2,B_uniform,0.6573986,0.088609576,5
bn_2940,0,2,B_uniform,0.6534178,0.071754396,9
bn_2941,1,2,B_uniform,0.6118585,0.068752944,7
bn_2942,1,2,B_uniform,0.7470442,0.0761531,16
bn_2943,0,2,B_uniform,0.7625439,0.040502906,5
bn_2944,0,2,B_uniform,0.6656698,0.053515673,10
bn_2945,1,2,B_uniform,0.639819,0.043135703,9
bn_2946,1,2,B_uniform,0.5587502,0.09926736,10
bn_2948,1,2,B_uniform,0.7016488,0.04502827,9
bn_2949,1,2,B_uniform,0.7471066,0.07568991,4
bn_2950,1,2,B_uniform,0.67833954,0.07113576,13
bn_2951,0,2,B_uniform,0.78873616,0.045834363,5
bn_2952,1,2,B_uniform,0.70312166,0.083640814,3
