_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN046|L1|a1|bn|local:google/gemma-3-12b-it,BN046,bn,1,17,3.758058438330619e-05,0.1316749783406083
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN048|L0|a1|bn|local:google/gemma-3-12b-it,BN048,bn,0,10,7.771190863925526e-06,0.6964083178191718
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN048|L1|a1|bn|local:google/gemma-3-12b-it,BN048,bn,1,19,0.050479954704510485,0.06519678120113817
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN056|L0|a1|bn|local:google/gemma-3-12b-it,BN056,bn,0,13,0.9967718940118475,0.8762138614583785
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN056|L1|a1|bn|local:google/gemma-3-12b-it,BN056,bn,1,16,0.983333491461522,0.13912278617315513
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN063|L0|a1|bn|local:google/gemma-3-12b-it,BN063,bn,0,13,4.6263488018283283e-07,0.7234674429238709
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN063|L1|a1|bn|local:google/gemma-3-12b-it,BN063,bn,1,12,0.999027484829847,0.25583467287979444
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN065|L0|a1|bn|local:google/gemma-3-12b-it,BN065,bn,0,6,0.9999999999992665,0.8628580484843733
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN065|L1|a1|bn|local:google/gemma-3-12b-it,BN065,bn,1,15,0.959355534803984,0.10568554108970656
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN066|L0|a1|bn|local:google/gemma-3-12b-it,BN066,bn,0,12,3.94377125843004e-05,0.7005678280821308
