review_id,cluster,Sentiment,region,threshold
bn_0761,2,0,A_organic,0.95
bn_0762,2,0,A_organic,0.95
bn_0763,1,0,A_organic,0.95
bn_0764,1,0,A_organic,0.95
bn_0765,2,0,A_organic,0.95
bn_0766,1,0,A_organic,0.95
bn_0767,2,0,A_organic,0.95
bn_0768,2,0,A_organic,0.95
bn_0769,2,0,A_organic,0.95
bn_0770,1,0,A_organic,0.95
bn_0771,1,0,A_organic,0.95
bn_0772,1,0,A_organic,0.95
bn_0773,1,0,A_organic,0.95
bn_0774,2,0,A_organic,0.95
bn_0775,2,0,A_organic,0.95
bn_0776,2,0,A_organic,0.95
bn_0777,1,0,A_organic,0.95
bn_0778,2,0,A_organic,0.95
bn_0779,2,0,A_organic,0.95
bn_0780,2,0,A_organic,0.95
bn_0781,1,0,A_organic,0.95
bn_0782,1,0,A_organic,0.95
bn_0783,1,0,A_organic,0.95
bn_0784,1,0,A_organic,0.95
bn_0785,1,0,A_organic,0.95
bn_0786,2,0,A_organic,0.95
bn_0787,1,0,A_organic,0.95
bn_0788,0,0,A_organic,0.95
bn_0789,1,0,A_organic,0.95
bn_0790,1,0,A_organic,0.95
bn_0791,1,0,A_organic,0.95
bn_0792,2,0,A_organic,0.95
bn_0793,1,0,A_organic,0.95
bn_0794,2,0,A_organic,0.95
bn_0795,1,0,A_organic,0.95
bn_0796,1,0,A_organic,0.95
bn_0797,2,0,A_organic,0.95
bn_0798,1,0,A_organic,0.95
bn_0799,1,0,A_organic,0.95
bn_0800,1,0,A_organic,0.95
bn_0802,1,0,A_organic,0.95
bn_0803,2,0,A_organic,0.95
bn_0804,2,0,A_organic,0.95
bn_0805,2,0,A_organic,0.95
bn_0806,1,0,A_organic,0.95
bn_0807,2,0,A_organic,0.95
bn_0808,1,0,A_organic,0.95
bn_0809,2,0,A_organic,0.95
bn_0810,2,0,A_organic,0.95
bn_0811,2,0,A_organic,0.95
bn_0812,1,0,A_organic,0.95
bn_0813,1,0,A_organic,0.95
bn_0814,1,0,A_organic,0.95
bn_0815,1,0,A_organic,0.95
bn_0816,1,0,A_organic,0.95
bn_0817,1,0,A_organic,0.95
bn_0818,2,0,A_organic,0.95
bn_0819,2,0,A_organic,0.95
bn_0820,1,0,A_organic,0.95
bn_0821,1,0,A_organic,0.95
bn_0822,1,0,A_organic,0.95
bn_0823,1,0,A_organic,0.95
bn_0824,1,0,A_organic,0.95
bn_0826,1,0,A_organic,0.95
bn_0827,2,0,A_organic,0.95
bn_0828,2,0,A_organic,0.95
bn_0829,2,0,A_organic,0.95
bn_0830,2,0,A_organic,0.95
bn_0831,1,0,A_organic,0.95
bn_0832,1,0,A_organic,0.95
bn_0833,1,0,A_organic,0.95
bn_0834,2,0,A_organic,0.95
bn_0835,2,0,A_organic,0.95
bn_0836,2,0,A_organic,0.95
bn_0837,1,0,A_organic,0.95
bn_0838,2,0,A_organic,0.95
bn_0839,2,0,A_organic,0.95
bn_0840,1,0,A_organic,0.95
bn_0841,1,0,A_organic,0.95
bn_0842,1,0,A_organic,0.95
bn_0843,1,0,A_organic,0.95
bn_0844,2,0,A_organic,0.95
bn_0845,1,0,A_organic,0.95
bn_0846,1,0,A_organic,0.95
bn_0847,1,0,A_organic,0.95
bn_0848,1,0,A_organic,0.95
bn_0850,2,0,A_organic,0.95
bn_0851,1,0,A_organic,0.95
bn_0852,1,0,A_organic,0.95
bn_0853,2,0,A_organic,0.95
bn_0854,2,0,A_organic,0.95
bn_0855,2,0,A_organic,0.95
bn_0856,1,0,A_organic,0.95
bn_0857,0,0,A_organic,0.95
bn_0858,1,0,A_organic,0.95
bn_0859,1,0,A_organic,0.95
bn_0860,1,0,A_organic,0.95
bn_0861,1,0,A_organic,0.95
bn_0862,1,0,A_organic,0.95
bn_0863,1,0,A_organic,0.95
bn_0864,2,0,A_organic,0.95
bn_0865,2,0,A_organic,0.95
bn_0866,2,0,A_organic,0.95
bn_0867,2,0,A_organic,0.95
bn_0868,2,0,A_organic,0.95
bn_0869,1,0,A_organic,0.95
bn_0870,2,0,A_organic,0.95
bn_0871,1,0,A_organic,0.95
bn_0872,1,0,A_organic,0.95
bn_0873,1,0,A_organic,0.95
bn_0874,2,0,A_organic,0.95
bn_0875,2,0,A_organic,0.95
bn_0876,1,0,A_organic,0.95
bn_0878,2,0,A_organic,0.95
bn_0879,2,0,A_organic,0.95
bn_0880,2,0,A_organic,0.95
bn_0881,1,0,A_organic,0.95
bn_0882,1,0,A_organic,0.95
bn_0883,0,0,A_organic,0.95
bn_0884,1,0,A_organic,0.95
bn_0885,2,0,A_organic,0.95
bn_0887,2,0,A_organic,0.95
bn_0888,1,0,A_organic,0.95
bn_0889,2,0,A_organic,0.95
bn_0890,2,0,A_organic,0.95
bn_0891,2,0,A_organic,0.95
bn_0892,2,0,A_organic,0.95
bn_0893,2,0,A_organic,0.95
bn_0894,2,0,A_organic,0.95
bn_0896,1,0,A_organic,0.95
bn_0898,2,0,A_organic,0.95
bn_0899,2,0,A_organic,0.95
bn_0900,2,0,A_organic,0.95
bn_0901,1,0,A_organic,0.95
bn_0902,2,0,A_organic,0.95
bn_0903,2,0,A_organic,0.95
bn_0904,2,0,A_organic,0.95
bn_0905,1,0,A_organic,0.95
bn_0907,1,0,A_organic,0.95
bn_0908,1,0,A_organic,0.95
bn_0909,2,0,A_organic,0.95
bn_0911,2,0,A_organic,0.95
bn_0912,1,0,A_organic,0.95
bn_0913,1,0,A_organic,0.95
bn_0914,2,0,A_organic,0.95
bn_0915,2,0,A_organic,0.95
bn_0916,0,0,A_organic,0.95
bn_0917,0,0,A_organic,0.95
bn_0918,1,0,A_organic,0.95
bn_0919,2,0,A_organic,0.95
bn_0920,2,0,A_organic,0.95
bn_0921,1,0,A_organic,0.95
bn_0922,2,0,A_organic,0.95
bn_0923,0,0,A_organic,0.95
bn_0924,2,0,A_organic,0.95
bn_0925,2,0,A_organic,0.95
bn_0926,2,0,A_organic,0.95
bn_0927,1,0,A_organic,0.95
bn_0928,1,0,A_organic,0.95
bn_0929,0,0,A_organic,0.95
bn_0930,2,0,A_organic,0.95
bn_0931,1,0,A_organic,0.95
bn_0932,1,0,A_organic,0.95
bn_0933,2,0,A_organic,0.95
bn_0934,2,0,A_organic,0.95
bn_0935,2,0,A_organic,0.95
bn_0936,2,0,A_organic,0.95
bn_0937,2,0,A_organic,0.95
bn_0938,0,0,A_organic,0.95
bn_0939,2,0,A_organic,0.95
bn_0940,2,0,A_organic,0.95
bn_0941,1,0,A_organic,0.95
bn_0942,2,0,A_organic,0.95
bn_0943,1,0,A_organic,0.95
bn_0944,2,0,A_organic,0.95
bn_0945,2,0,A_organic,0.95
bn_0946,1,0,A_organic,0.95
bn_0947,0,0,A_organic,0.95
bn_0948,2,0,A_organic,0.95
bn_0949,1,0,A_organic,0.95
bn_0950,2,0,A_organic,0.95
bn_0951,2,0,A_organic,0.95
bn_0952,1,0,A_organic,0.95
bn_0953,1,0,A_organic,0.95
bn_0954,1,0,A_organic,0.95
bn_0955,2,0,A_organic,0.95
bn_0956,2,0,A_organic,0.95
bn_0957,2,0,A_organic,0.95
bn_0958,1,0,A_organic,0.95
bn_0959,0,0,A_organic,0.95
bn_0960,2,0,A_organic,0.95
bn_0961,2,0,A_organic,0.95
bn_0962,2,0,A_organic,0.95
bn_0963,2,0,A_organic,0.95
bn_0964,0,0,A_organic,0.95
bn_0965,1,0,A_organic,0.95
bn_0966,2,0,A_organic,0.95
bn_0967,2,0,A_organic,0.95
bn_0968,1,0,A_organic,0.95
bn_0969,2,0,A_organic,0.95
bn_0970,2,0,A_organic,0.95
bn_0971,2,0,A_organic,0.95
bn_0972,2,0,A_organic,0.95
bn_0973,2,0,A_organic,0.95
bn_0974,2,0,A_organic,0.95
bn_0975,2,0,A_organic,0.95
bn_0976,2,0,A_organic,0.95
bn_0978,2,0,A_organic,0.95
bn_0979,2,0,A_organic,0.95
bn_0980,2,0,A_organic,0.95
bn_0981,2,0,A_organic,0.95
bn_0982,2,0,A_organic,0.95
bn_0983,2,0,A_organic,0.95
bn_0984,2,0,A_organic,0.95
bn_0985,0,0,A_organic,0.95
bn_0986,1,0,A_organic,0.95
bn_0987,1,0,A_organic,0.95
bn_0988,1,0,A_organic,0.95
bn_0990,2,0,A_organic,0.95
bn_0991,2,0,A_organic,0.95
bn_0992,2,0,A_organic,0.95
bn_0993,1,0,A_organic,0.95
bn_0994,1,0,A_organic,0.95
bn_0995,1,0,A_organic,0.95
bn_0996,2,0,A_organic,0.95
bn_0997,2,0,A_organic,0.95
bn_0998,1,0,A_organic,0.95
bn_0999,0,1,A_organic,0.95
bn_1000,1,1,A_organic,0.95
bn_1001,0,1,A_organic,0.95
bn_1002,1,1,A_organic,0.95
bn_1003,0,1,A_organic,0.95
bn_1004,0,1,A_organic,0.95
bn_1005,1,1,A_organic,0.95
bn_1006,1,1,A_organic,0.95
bn_1007,1,1,A_organic,0.95
bn_1008,1,1,A_organic,0.95
bn_1009,1,1,A_organic,0.95
bn_1011,0,1,A_organic,0.95
bn_1012,1,1,A_organic,0.95
bn_1013,1,1,A_organic,0.95
bn_1015,0,1,A_organic,0.95
bn_1016,0,1,A_organic,0.95
bn_1017,0,1,A_organic,0.95
bn_1018,0,1,A_organic,0.95
bn_1020,1,1,A_organic,0.95
bn_1021,1,1,A_organic,0.95
bn_1022,1,1,A_organic,0.95
bn_1023,0,1,A_organic,0.95
bn_1024,1,1,A_organic,0.95
bn_1025,0,1,A_organic,0.95
bn_1026,1,1,A_organic,0.95
bn_1027,0,1,A_organic,0.95
bn_1028,1,1,A_organic,0.95
bn_1029,1,1,A_organic,0.95
bn_1030,1,1,A_organic,0.95
bn_1031,0,1,A_organic,0.95
bn_1032,1,1,A_organic,0.95
bn_1033,0,1,A_organic,0.95
bn_1034,0,1,A_organic,0.95
bn_1035,0,1,A_organic,0.95
bn_1036,0,1,A_organic,0.95
bn_1037,1,1,A_organic,0.95
bn_1039,0,1,A_organic,0.95
bn_1040,2,1,A_organic,0.95
bn_1041,1,1,A_organic,0.95
bn_1042,0,1,A_organic,0.95
bn_1043,2,1,A_organic,0.95
bn_1044,0,1,A_organic,0.95
bn_1045,0,1,A_organic,0.95
bn_1046,0,1,A_organic,0.95
bn_1047,0,1,A_organic,0.95
bn_1048,0,1,A_organic,0.95
bn_1049,1,1,A_organic,0.95
bn_1050,0,1,A_organic,0.95
bn_1051,0,1,A_organic,0.95
bn_1052,1,1,A_organic,0.95
bn_1053,2,1,A_organic,0.95
bn_1054,1,1,A_organic,0.95
bn_1055,0,1,A_organic,0.95
bn_1056,0,1,A_organic,0.95
bn_1057,0,1,A_organic,0.95
bn_1058,0,1,A_organic,0.95
bn_1059,0,1,A_organic,0.95
bn_1060,1,1,A_organic,0.95
bn_1061,2,1,A_organic,0.95
bn_1062,1,1,A_organic,0.95
bn_1063,1,1,A_organic,0.95
bn_1064,1,1,A_organic,0.95
bn_1065,1,1,A_organic,0.95
bn_1066,0,1,A_organic,0.95
bn_1067,1,1,A_organic,0.95
bn_1068,1,1,A_organic,0.95
bn_1069,2,1,A_organic,0.95
bn_1070,1,1,A_organic,0.95
bn_1071,1,1,A_organic,0.95
bn_1072,1,1,A_organic,0.95
bn_1073,1,1,A_organic,0.95
bn_1074,1,1,A_organic,0.95
bn_1075,2,1,A_organic,0.95
bn_1076,0,1,A_organic,0.95
bn_1077,1,1,A_organic,0.95
bn_1078,1,1,A_organic,0.95
bn_1079,0,1,A_organic,0.95
bn_1080,1,1,A_organic,0.95
bn_1081,1,1,A_organic,0.95
bn_1082,0,1,A_organic,0.95
bn_1083,2,1,A_organic,0.95
bn_1084,0,1,A_organic,0.95
bn_1085,0,1,A_organic,0.95
bn_1086,0,1,A_organic,0.95
bn_1087,0,1,A_organic,0.95
bn_1088,0,1,A_organic,0.95
bn_1089,0,1,A_organic,0.95
bn_1090,0,1,A_organic,0.95
bn_1091,0,1,A_organic,0.95
bn_1092,0,1,A_organic,0.95
bn_1093,0,1,A_organic,0.95
bn_1094,1,1,A_organic,0.95
bn_1095,1,1,A_organic,0.95
bn_1096,0,1,A_organic,0.95
bn_1097,0,1,A_organic,0.95
bn_1098,2,1,A_organic,0.95
bn_1099,1,1,A_organic,0.95
bn_1100,1,1,A_organic,0.95
bn_1101,1,1,A_organic,0.95
bn_1102,1,1,A_organic,0.95
bn_1103,0,1,A_organic,0.95
bn_1104,1,1,A_organic,0.95
bn_1105,1,1,A_organic,0.95
bn_1106,1,1,A_organic,0.95
bn_1107,1,1,A_organic,0.95
bn_1108,2,1,A_organic,0.95
bn_1109,1,1,A_organic,0.95
bn_1110,0,1,A_organic,0.95
bn_1111,1,1,A_organic,0.95
bn_1112,1,1,A_organic,0.95
bn_1113,0,1,A_organic,0.95
bn_1114,0,1,A_organic,0.95
bn_1115,1,1,A_organic,0.95
bn_1116,0,1,A_organic,0.95
bn_1117,0,1,A_organic,0.95
bn_1118,0,1,A_organic,0.95
bn_1119,2,1,A_organic,0.95
bn_1120,0,1,A_organic,0.95
bn_1121,0,1,A_organic,0.95
bn_1122,0,1,A_organic,0.95
bn_1123,1,1,A_organic,0.95
bn_1124,0,1,A_organic,0.95
bn_1125,1,1,A_organic,0.95
bn_1126,0,1,A_organic,0.95
bn_1127,0,1,A_organic,0.95
bn_1128,1,1,A_organic,0.95
bn_1129,1,1,A_organic,0.95
bn_1130,0,1,A_organic,0.95
bn_1131,0,1,A_organic,0.95
bn_1132,0,1,A_organic,0.95
bn_1133,1,1,A_organic,0.95
bn_1134,0,1,A_organic,0.95
bn_1135,1,1,A_organic,0.95
bn_1136,0,1,A_organic,0.95
bn_1137,0,1,A_organic,0.95
bn_1138,2,1,A_organic,0.95
bn_1140,1,1,A_organic,0.95
bn_1141,1,1,A_organic,0.95
bn_1142,0,1,A_organic,0.95
bn_1143,2,1,A_organic,0.95
bn_1144,0,1,A_organic,0.95
bn_1145,0,1,A_organic,0.95
bn_1146,0,1,A_organic,0.95
bn_1147,0,1,A_organic,0.95
bn_1148,0,1,A_organic,0.95
bn_1149,1,1,A_organic,0.95
bn_1150,0,1,A_organic,0.95
bn_1151,0,1,A_organic,0.95
bn_1152,0,1,A_organic,0.95
bn_1153,0,1,A_organic,0.95
bn_1154,0,1,A_organic,0.95
bn_1155,2,1,A_organic,0.95
bn_1156,0,1,A_organic,0.95
bn_1157,0,1,A_organic,0.95
bn_1158,1,1,A_organic,0.95
bn_1159,0,1,A_organic,0.95
bn_1160,0,1,A_organic,0.95
bn_1161,0,1,A_organic,0.95
bn_1162,0,1,A_organic,0.95
bn_1163,0,1,A_organic,0.95
bn_1164,0,1,A_organic,0.95
bn_1165,0,1,A_organic,0.95
bn_1166,0,1,A_organic,0.95
bn_1167,0,1,A_organic,0.95
bn_1168,0,1,A_organic,0.95
bn_1169,0,1,A_organic,0.95
bn_1170,0,1,A_organic,0.95
bn_1171,1,1,A_organic,0.95
bn_1172,0,1,A_organic,0.95
bn_1173,1,1,A_organic,0.95
bn_1174,1,1,A_organic,0.95
bn_1175,2,1,A_organic,0.95
bn_1176,1,1,A_organic,0.95
bn_1177,0,1,A_organic,0.95
bn_1178,0,1,A_organic,0.95
bn_1179,1,1,A_organic,0.95
bn_1180,0,1,A_organic,0.95
bn_1181,0,1,A_organic,0.95
bn_1182,0,1,A_organic,0.95
bn_1183,0,1,A_organic,0.95
bn_1184,0,1,A_organic,0.95
bn_1185,0,1,A_organic,0.95
bn_1186,0,1,A_organic,0.95
bn_1187,0,1,A_organic,0.95
bn_1188,1,1,A_organic,0.95
bn_1190,1,1,A_organic,0.95
bn_1191,0,1,A_organic,0.95
bn_1192,2,1,A_organic,0.95
bn_1193,2,1,A_organic,0.95
bn_1194,2,1,A_organic,0.95
bn_1195,0,1,A_organic,0.95
bn_1196,2,1,A_organic,0.95
bn_1197,0,1,A_organic,0.95
bn_1198,0,1,A_organic,0.95
bn_1199,1,1,A_organic,0.95
bn_1200,1,1,A_organic,0.95
bn_1201,0,1,A_organic,0.95
bn_1202,0,1,A_organic,0.95
bn_1203,0,1,A_organic,0.95
bn_1204,0,1,A_organic,0.95
bn_1205,2,1,A_organic,0.95
bn_1206,0,1,A_organic,0.95
bn_1207,0,1,A_organic,0.95
bn_1208,0,1,A_organic,0.95
bn_1209,0,1,A_organic,0.95
bn_1210,0,1,A_organic,0.95
bn_1211,0,1,A_organic,0.95
bn_1212,1,1,A_organic,0.95
bn_1213,0,1,A_organic,0.95
bn_1214,0,1,A_organic,0.95
bn_1215,0,1,A_organic,0.95
bn_1216,1,1,A_organic,0.95
bn_1217,1,1,A_organic,0.95
bn_1218,0,1,A_organic,0.95
bn_1219,0,1,A_organic,0.95
bn_1220,0,1,A_organic,0.95
bn_1221,2,1,A_organic,0.95
bn_1222,0,1,A_organic,0.95
bn_1223,0,1,A_organic,0.95
bn_1224,0,1,A_organic,0.95
bn_1225,0,1,A_organic,0.95
bn_1226,0,1,A_organic,0.95
bn_1227,0,1,A_organic,0.95
bn_1228,1,1,A_organic,0.95
bn_1229,0,1,A_organic,0.95
bn_1232,2,1,A_organic,0.95
bn_1233,2,1,A_organic,0.95
bn_1234,2,1,A_organic,0.95
bn_1235,2,1,A_organic,0.95
bn_1236,0,1,A_organic,0.95
bn_1237,0,1,A_organic,0.95
bn_1238,2,1,A_organic,0.95
bn_1239,2,1,A_organic,0.95
bn_1241,2,1,A_organic,0.95
bn_1242,2,1,A_organic,0.95
bn_1243,2,1,A_organic,0.95
bn_1244,2,1,A_organic,0.95
bn_1246,2,1,A_organic,0.95
bn_1249,2,1,A_organic,0.95
bn_1251,1,1,A_organic,0.95
bn_1252,2,1,A_organic,0.95
bn_1253,1,1,A_organic,0.95
bn_1254,2,1,A_organic,0.95
bn_1255,0,1,A_organic,0.95
bn_1256,0,1,A_organic,0.95
bn_1257,1,1,A_organic,0.95
bn_1258,1,1,A_organic,0.95
bn_1259,2,1,A_organic,0.95
bn_1260,0,1,A_organic,0.95
bn_1261,1,1,A_organic,0.95
bn_1262,0,1,A_organic,0.95
bn_1263,1,1,A_organic,0.95
bn_1264,0,1,A_organic,0.95
bn_1265,1,1,A_organic,0.95
bn_1266,0,1,A_organic,0.95
bn_1267,0,1,A_organic,0.95
bn_1268,1,1,A_organic,0.95
bn_1269,1,1,A_organic,0.95
bn_1270,1,1,A_organic,0.95
bn_1271,0,1,A_organic,0.95
bn_1272,1,1,A_organic,0.95
bn_1273,1,1,A_organic,0.95
bn_1274,0,1,A_organic,0.95
bn_1275,1,1,A_organic,0.95
bn_1276,0,1,A_organic,0.95
bn_1277,0,1,A_organic,0.95
bn_1278,1,1,A_organic,0.95
bn_1279,1,1,A_organic,0.95
bn_1280,1,1,A_organic,0.95
bn_1281,1,1,A_organic,0.95
bn_1282,1,1,A_organic,0.95
bn_1283,1,1,A_organic,0.95
bn_1284,1,1,A_organic,0.95
bn_1285,0,1,A_organic,0.95
bn_1286,0,1,A_organic,0.95
bn_1287,0,1,A_organic,0.95
bn_1288,1,1,A_organic,0.95
bn_1289,0,1,A_organic,0.95
bn_1290,0,1,A_organic,0.95
bn_1291,1,1,A_organic,0.95
bn_1292,1,1,A_organic,0.95
bn_1293,1,1,A_organic,0.95
bn_1294,1,1,A_organic,0.95
bn_1295,1,1,A_organic,0.95
bn_1296,1,1,A_organic,0.95
bn_1297,0,1,A_organic,0.95
bn_1298,1,1,A_organic,0.95
bn_1301,1,1,A_organic,0.95
bn_1303,0,1,A_organic,0.95
bn_1304,1,1,A_organic,0.95
bn_1305,0,1,A_organic,0.95
bn_1306,0,1,A_organic,0.95
bn_1307,0,1,A_organic,0.95
bn_1308,2,1,A_organic,0.95
bn_1309,0,1,A_organic,0.95
bn_1310,2,1,A_organic,0.95
bn_1311,2,1,A_organic,0.95
bn_1312,1,1,A_organic,0.95
bn_1313,0,1,A_organic,0.95
bn_1314,2,1,A_organic,0.95
bn_1315,0,1,A_organic,0.95
bn_1316,1,1,A_organic,0.95
bn_1317,0,1,A_organic,0.95
bn_1318,2,1,A_organic,0.95
bn_1319,1,1,A_organic,0.95
bn_1321,0,1,A_organic,0.95
bn_1322,2,1,A_organic,0.95
bn_1323,2,1,A_organic,0.95
bn_1324,0,1,A_organic,0.95
bn_1325,0,1,A_organic,0.95
bn_1326,1,1,A_organic,0.95
bn_1327,1,1,A_organic,0.95
bn_1328,2,1,A_organic,0.95
bn_1329,1,1,A_organic,0.95
bn_1330,0,1,A_organic,0.95
bn_1331,2,1,A_organic,0.95
bn_1332,0,1,A_organic,0.95
bn_1333,2,1,A_organic,0.95
bn_1334,2,1,A_organic,0.95
bn_1335,0,1,A_organic,0.95
bn_1336,1,1,A_organic,0.95
bn_1337,1,1,A_organic,0.95
bn_1338,0,1,A_organic,0.95
bn_1339,1,1,A_organic,0.95
bn_1340,2,1,A_organic,0.95
bn_1341,0,1,A_organic,0.95
bn_1342,2,1,A_organic,0.95
bn_1343,1,1,A_organic,0.95
bn_1344,0,1,A_organic,0.95
bn_1345,1,1,A_organic,0.95
bn_1346,1,1,A_organic,0.95
bn_1347,1,1,A_organic,0.95
bn_1348,1,1,A_organic,0.95
bn_1349,1,1,A_organic,0.95
bn_1350,1,1,A_organic,0.95
bn_1351,1,1,A_organic,0.95
bn_1352,0,1,A_organic,0.95
bn_1353,0,1,A_organic,0.95
bn_1356,0,1,A_organic,0.95
bn_1357,1,1,A_organic,0.95
bn_1358,0,1,A_organic,0.95
bn_1359,0,1,A_organic,0.95
bn_1360,1,1,A_organic,0.95
bn_1361,1,1,A_organic,0.95
bn_1362,1,1,A_organic,0.95
bn_1363,1,1,A_organic,0.95
bn_1364,0,1,A_organic,0.95
bn_1365,1,1,A_organic,0.95
bn_1366,0,1,A_organic,0.95
bn_1367,0,1,A_organic,0.95
bn_1368,1,1,A_organic,0.95
bn_1369,0,1,A_organic,0.95
bn_1370,0,1,A_organic,0.95
bn_1371,0,1,A_organic,0.95
bn_1372,0,1,A_organic,0.95
bn_1373,0,1,A_organic,0.95
bn_1374,1,1,A_organic,0.95
bn_1375,0,1,A_organic,0.95
bn_1376,0,1,A_organic,0.95
bn_1377,2,1,A_organic,0.95
bn_1378,2,1,A_organic,0.95
bn_1379,2,1,A_organic,0.95
bn_1380,1,1,A_organic,0.95
bn_1381,0,1,A_organic,0.95
bn_1382,2,1,A_organic,0.95
bn_1383,0,1,A_organic,0.95
bn_1384,0,1,A_organic,0.95
bn_1385,2,1,A_organic,0.95
bn_1386,0,1,A_organic,0.95
bn_1387,0,1,A_organic,0.95
bn_1388,0,1,A_organic,0.95
bn_1389,1,1,A_organic,0.95
bn_1390,0,1,A_organic,0.95
bn_1391,1,1,A_organic,0.95
bn_1392,2,1,A_organic,0.95
bn_1393,0,1,A_organic,0.95
bn_1395,0,1,A_organic,0.95
bn_1396,0,1,A_organic,0.95
bn_1398,0,1,A_organic,0.95
bn_1399,0,1,A_organic,0.95
bn_1400,1,1,A_organic,0.95
bn_1401,0,1,A_organic,0.95
bn_1402,1,1,A_organic,0.95
bn_1403,0,1,A_organic,0.95
bn_1404,1,1,A_organic,0.95
bn_1405,2,1,A_organic,0.95
bn_1406,1,1,A_organic,0.95
bn_1407,0,1,A_organic,0.95
bn_1408,0,1,A_organic,0.95
bn_1409,1,1,A_organic,0.95
bn_1410,1,1,A_organic,0.95
bn_1411,1,1,A_organic,0.95
bn_1412,1,1,A_organic,0.95
bn_1415,0,1,A_organic,0.95
bn_1416,0,1,A_organic,0.95
bn_1417,0,1,A_organic,0.95
bn_1419,0,1,A_organic,0.95
bn_1420,0,1,A_organic,0.95
bn_1421,0,1,A_organic,0.95
bn_1422,0,1,A_organic,0.95
bn_1423,1,1,A_organic,0.95
bn_1424,2,1,A_organic,0.95
bn_1425,0,1,A_organic,0.95
bn_1426,0,1,A_organic,0.95
bn_1427,0,1,A_organic,0.95
bn_1429,1,1,A_organic,0.95
bn_1430,0,1,A_organic,0.95
bn_1431,0,1,A_organic,0.95
bn_1432,2,1,A_organic,0.95
bn_1433,0,1,A_organic,0.95
bn_1434,1,1,A_organic,0.95
bn_1435,0,1,A_organic,0.95
bn_1436,0,1,A_organic,0.95
bn_1437,0,1,A_organic,0.95
bn_1438,0,1,A_organic,0.95
bn_1439,0,1,A_organic,0.95
bn_1440,0,1,A_organic,0.95
bn_1441,0,1,A_organic,0.95
bn_1442,1,1,A_organic,0.95
bn_1443,0,1,A_organic,0.95
bn_1444,1,1,A_organic,0.95
bn_1445,0,1,A_organic,0.95
bn_1446,1,1,A_organic,0.95
bn_1447,0,1,A_organic,0.95
bn_1448,1,1,A_organic,0.95
bn_1449,0,1,A_organic,0.95
bn_1450,0,1,A_organic,0.95
bn_1451,2,1,A_organic,0.95
bn_1452,0,1,A_organic,0.95
bn_1453,0,1,A_organic,0.95
bn_1455,2,1,A_organic,0.95
bn_1456,2,1,A_organic,0.95
bn_1457,0,1,A_organic,0.95
bn_1458,1,1,A_organic,0.95
bn_1459,0,1,A_organic,0.95
bn_1460,0,1,A_organic,0.95
bn_1461,0,1,A_organic,0.95
bn_1462,1,1,A_organic,0.95
bn_1463,0,1,A_organic,0.95
bn_1464,1,1,A_organic,0.95
bn_1465,0,1,A_organic,0.95
bn_1466,0,1,A_organic,0.95
bn_1467,0,1,A_organic,0.95
bn_1468,0,1,A_organic,0.95
bn_1469,0,1,A_organic,0.95
bn_1470,1,1,A_organic,0.95
bn_1471,0,1,A_organic,0.95
bn_1472,0,1,A_organic,0.95
bn_1473,0,1,A_organic,0.95
bn_1474,0,1,A_organic,0.95
bn_1475,0,1,A_organic,0.95
bn_1476,0,1,A_organic,0.95
bn_1477,1,1,A_organic,0.95
bn_1478,2,1,A_organic,0.95
bn_1479,0,1,A_organic,0.95
bn_1480,2,1,A_organic,0.95
bn_1484,0,1,A_organic,0.95
bn_1485,0,1,A_organic,0.95
bn_1486,0,1,A_organic,0.95
bn_1487,0,1,A_organic,0.95
bn_1488,0,1,A_organic,0.95
bn_1489,0,1,A_organic,0.95
bn_1490,0,1,A_organic,0.95
bn_1491,0,1,A_organic,0.95
bn_1492,1,1,A_organic,0.95
bn_1493,0,1,A_organic,0.95
bn_1494,0,1,A_organic,0.95
bn_1495,0,1,A_organic,0.95
bn_1496,0,1,A_organic,0.95
bn_1497,0,1,A_organic,0.95
bn_1498,0,1,A_organic,0.95
bn_1499,2,0,A_organic,0.95
bn_1500,2,0,A_organic,0.95
bn_1501,0,0,A_organic,0.95
bn_1502,1,0,A_organic,0.95
bn_1503,0,0,A_organic,0.95
bn_1504,1,0,A_organic,0.95
bn_1505,1,0,A_organic,0.95
bn_1506,1,0,A_organic,0.95
bn_1507,2,0,A_organic,0.95
bn_1508,2,0,A_organic,0.95
bn_1509,0,0,A_organic,0.95
bn_1510,1,0,A_organic,0.95
bn_1511,2,0,A_organic,0.95
bn_1512,1,0,A_organic,0.95
bn_1513,2,0,A_organic,0.95
bn_1514,0,0,A_organic,0.95
bn_1515,2,0,A_organic,0.95
bn_1516,0,0,A_organic,0.95
bn_1517,1,0,A_organic,0.95
bn_1519,2,0,A_organic,0.95
bn_1520,0,0,A_organic,0.95
bn_1521,1,0,A_organic,0.95
bn_1522,2,0,A_organic,0.95
bn_1523,1,0,A_organic,0.95
bn_1524,0,0,A_organic,0.95
bn_1525,0,0,A_organic,0.95
bn_1526,0,0,A_organic,0.95
bn_1527,2,0,A_organic,0.95
bn_1528,2,0,A_organic,0.95
bn_1529,2,0,A_organic,0.95
bn_1530,1,0,A_organic,0.95
bn_1531,1,0,A_organic,0.95
bn_1532,2,0,A_organic,0.95
bn_1533,0,0,A_organic,0.95
bn_1534,2,0,A_organic,0.95
bn_1535,2,0,A_organic,0.95
bn_1536,2,0,A_organic,0.95
