review_id,cluster,Sentiment,region,threshold
bn_0410,0,1,A_organic,0.95
bn_0411,2,1,A_organic,0.95
bn_0412,0,1,A_organic,0.95
bn_0413,0,1,A_organic,0.95
bn_0414,0,1,A_organic,0.95
bn_0415,0,1,A_organic,0.95
bn_0416,0,1,A_organic,0.95
bn_0417,0,1,A_organic,0.95
bn_0418,0,1,A_organic,0.95
bn_0419,0,1,A_organic,0.95
bn_0420,0,1,A_organic,0.95
bn_0421,0,1,A_organic,0.95
bn_0422,0,1,A_organic,0.95
bn_0423,0,1,A_organic,0.95
bn_0424,0,1,A_organic,0.95
bn_0425,0,1,A_organic,0.95
bn_0426,0,1,A_organic,0.95
bn_0427,0,1,A_organic,0.95
bn_0428,0,1,A_organic,0.95
bn_0429,0,1,A_organic,0.95
bn_0430,0,1,A_organic,0.95
bn_0431,0,1,A_organic,0.95
bn_0432,0,1,A_organic,0.95
bn_0433,1,1,A_organic,0.95
bn_0434,0,1,A_organic,0.95
bn_0435,0,1,A_organic,0.95
bn_0436,0,1,A_organic,0.95
bn_0437,0,1,A_organic,0.95
bn_0438,0,1,A_organic,0.95
bn_0439,0,1,A_organic,0.95
bn_0440,0,1,A_organic,0.95
bn_0441,0,1,A_organic,0.95
bn_0442,0,1,A_organic,0.95
bn_0443,0,1,A_organic,0.95
bn_0444,0,1,A_organic,0.95
bn_0445,0,1,A_organic,0.95
bn_0446,0,1,A_organic,0.95
bn_0447,0,1,A_organic,0.95
bn_0448,2,1,A_organic,0.95
bn_0449,0,1,A_organic,0.95
bn_0450,0,1,A_organic,0.95
bn_0451,0,1,A_organic,0.95
bn_0452,0,1,A_organic,0.95
bn_0453,0,1,A_organic,0.95
bn_0454,0,1,A_organic,0.95
bn_0455,0,1,A_organic,0.95
bn_0456,0,1,A_organic,0.95
bn_0457,0,1,A_organic,0.95
bn_0458,0,1,A_organic,0.95
bn_0459,2,1,A_organic,0.95
bn_0460,0,1,A_organic,0.95
bn_0461,0,1,A_organic,0.95
bn_0462,0,1,A_organic,0.95
bn_0463,0,1,A_organic,0.95
bn_0464,0,1,A_organic,0.95
bn_0465,0,1,A_organic,0.95
bn_0466,0,1,A_organic,0.95
bn_0467,0,1,A_organic,0.95
bn_0468,0,1,A_organic,0.95
bn_0469,0,1,A_organic,0.95
bn_0470,0,1,A_organic,0.95
bn_0471,0,1,A_organic,0.95
bn_0472,0,1,A_organic,0.95
bn_0473,0,1,A_organic,0.95
bn_0474,0,1,A_organic,0.95
bn_0475,0,1,A_organic,0.95
bn_0476,0,1,A_organic,0.95
bn_0477,0,1,A_organic,0.95
bn_0478,0,1,A_organic,0.95
bn_0479,0,1,A_organic,0.95
bn_0480,0,1,A_organic,0.95
bn_0481,0,1,A_organic,0.95
bn_0482,1,1,A_organic,0.95
bn_0483,0,1,A_organic,0.95
bn_0484,0,1,A_organic,0.95
bn_0485,0,1,A_organic,0.95
bn_0486,0,1,A_organic,0.95
bn_0487,0,1,A_organic,0.95
bn_0488,0,1,A_organic,0.95
bn_0489,0,1,A_organic,0.95
bn_0490,0,1,A_organic,0.95
bn_0491,0,1,A_organic,0.95
bn_0492,0,1,A_organic,0.95
bn_0493,2,1,A_organic,0.95
bn_0494,0,1,A_organic,0.95
bn_0495,0,1,A_organic,0.95
bn_0496,0,1,A_organic,0.95
bn_0497,0,1,A_organic,0.95
bn_0498,0,1,A_organic,0.95
bn_0499,0,0,A_organic,0.95
bn_0500,0,0,A_organic,0.95
bn_0501,0,0,A_organic,0.95
bn_0502,0,0,A_organic,0.95
bn_0503,2,0,A_organic,0.95
bn_0504,0,0,A_organic,0.95
bn_0505,0,0,A_organic,0.95
bn_0506,1,0,A_organic,0.95
bn_0507,0,0,A_organic,0.95
bn_0508,1,0,A_organic,0.95
bn_0509,0,0,A_organic,0.95
bn_0510,0,0,A_organic,0.95
bn_0511,0,0,A_organic,0.95
bn_0512,0,0,A_organic,0.95
bn_0513,0,0,A_organic,0.95
bn_0514,0,0,A_organic,0.95
bn_0515,0,0,A_organic,0.95
bn_0516,0,0,A_organic,0.95
bn_0517,0,0,A_organic,0.95
bn_0518,0,0,A_organic,0.95
bn_0519,0,0,A_organic,0.95
bn_0520,0,0,A_organic,0.95
bn_0521,0,0,A_organic,0.95
bn_0522,0,0,A_organic,0.95
bn_0523,0,0,A_organic,0.95
bn_0524,0,0,A_organic,0.95
bn_0525,0,0,A_organic,0.95
bn_0526,0,0,A_organic,0.95
bn_0527,0,0,A_organic,0.95
bn_0528,0,0,A_organic,0.95
bn_0529,2,0,A_organic,0.95
bn_0530,0,0,A_organic,0.95
bn_0531,0,0,A_organic,0.95
bn_0533,0,0,A_organic,0.95
bn_0534,0,0,A_organic,0.95
